age,income,risk_appetite,financial_goal,investment_knowledge,dependents,location_type,existing_investments,education_level,job_type,monthly_debt,recommended_strategy
27,55700.0,0,2,2,3,2,0,0,2,11600.0,2
53,99700.0,0,0,0,2,2,0,0,0,27600.0,4
57,105000.0,0,1,0,3,1,2,0,3,22000.0,3
51,139800.0,0,1,2,3,2,0,0,0,20400.0,3
26,90400.0,2,0,0,2,1,0,0,2,17900.0,0
22,64400.0,1,0,2,2,1,0,0,2,16200.0,0
69,111300.0,0,1,0,2,0,2,0,2,12900.0,0
59,113000.0,1,2,0,1,2,2,3,1,1400.0,3
55,80000.0,1,2,2,1,0,2,0,2,23000.0,1
58,78400.0,2,0,2,2,0,0,0,4,2500.0,0
30,63300.0,0,2,0,3,0,1,2,1,1700.0,4
61,100300.0,1,2,2,1,0,2,2,2,10200.0,2
27,62400.0,2,0,2,0,0,2,0,2,11000.0,0
34,42200.0,1,2,0,2,1,2,3,2,4600.0,1
32,87900.0,2,2,0,0,0,1,1,2,24200.0,2
24,65000.0,2,2,0,0,0,0,2,2,17700.0,2
59,52400.0,2,2,2,0,0,0,3,2,7400.0,2
37,64100.0,1,2,0,0,2,2,3,0,11700.0,3
40,114000.0,2,1,2,1,0,1,0,3,30300.0,2
24,87100.0,2,2,0,3,1,1,3,1,3500.0,2
40,43400.0,1,0,0,2,2,2,0,4,2500.0,0
62,83700.0,2,1,2,1,2,2,3,2,14800.0,2
28,49300.0,0,1,2,0,1,2,3,3,13700.0,4
28,83400.0,0,1,1,3,2,0,3,2,13500.0,4
63,35000.0,2,0,2,1,0,2,2,2,5300.0,0
51,87500.0,2,2,0,3,2,2,3,1,2300.0,2
64,74300.0,2,2,2,2,0,1,0,4,1500.0,2
22,66500.0,1,2,2,1,2,0,0,3,15800.0,0
26,94500.0,2,2,0,0,1,2,3,3,26400.0,2
63,50800.0,2,1,0,3,0,2,0,1,900.0,2
48,97700.0,2,0,0,0,0,1,0,1,3500.0,0
20,62900.0,2,1,1,2,1,1,0,2,7800.0,2
66,138800.0,2,1,2,1,2,2,2,2,23000.0,2
46,96100.0,0,0,2,0,2,2,0,2,17600.0,0
64,116000.0,2,1,0,1,1,1,0,0,32000.0,2
28,50800.0,2,2,2,2,1,0,2,2,5200.0,2
65,80300.0,2,1,2,0,0,0,0,0,19900.0,2
68,75700.0,0,1,0,2,0,2,0,1,2200.0,0
67,83500.0,2,2,0,3,2,2,0,2,15400.0,2
57,86500.0,1,2,0,2,1,2,0,2,21200.0,4
41,66200.0,1,1,0,1,1,2,1,2,9700.0,4
53,42900.0,1,1,2,0,1,1,3,3,11900.0,1
66,84900.0,0,0,0,3,0,0,0,4,2600.0,3
34,89900.0,2,2,1,3,1,2,3,1,2100.0,2
34,90700.0,2,1,2,0,0,2,1,3,10200.0,2
44,74200.0,2,1,0,3,0,0,3,0,21700.0,2
64,127000.0,2,2,0,2,0,2,1,2,24800.0,2
26,91800.0,2,1,2,2,2,0,2,0,20200.0,2
22,116200.0,2,0,2,2,1,1,1,0,22900.0,0
38,46500.0,2,2,0,3,2,0,3,2,5800.0,2
32,66500.0,2,2,0,2,2,0,0,2,9200.0,2
33,118300.0,2,2,0,1,1,2,2,3,27500.0,2
29,83000.0,0,2,1,2,2,0,2,4,1900.0,4
29,82400.0,1,0,1,3,1,0,0,0,16800.0,0
68,53100.0,0,0,0,3,1,0,3,3,13500.0,0
67,37600.0,2,2,0,3,0,1,0,3,8800.0,2
43,33500.0,2,0,0,1,0,2,0,2,9800.0,0
24,79600.0,2,0,0,0,1,1,0,2,19600.0,0
26,89300.0,1,2,2,2,1,2,2,3,20700.0,3
62,83600.0,2,0,1,1,2,0,0,2,12100.0,0
22,99200.0,0,1,1,1,0,0,0,2,11900.0,4
25,80700.0,0,1,0,1,2,0,3,2,16300.0,3
63,57200.0,1,2,2,0,2,0,3,2,10900.0,0
29,53100.0,2,0,1,3,2,0,0,2,12500.0,0
67,130700.0,2,0,1,0,1,2,0,2,25700.0,0
43,59400.0,1,0,2,0,2,2,1,2,13500.0,0
23,104200.0,2,2,2,3,0,2,3,2,26200.0,2
47,63500.0,1,1,2,1,0,1,2,2,8500.0,0
30,107900.0,2,0,0,0,0,2,0,2,30200.0,0
49,63000.0,1,2,1,0,2,1,2,1,3100.0,3
30,56500.0,2,1,2,3,1,1,0,3,6800.0,2
29,92900.0,0,2,0,3,1,1,0,2,16400.0,2
30,37500.0,0,1,2,3,0,0,3,2,9200.0,3
53,80800.0,1,2,2,1,1,2,0,2,9200.0,0
28,78100.0,2,1,0,2,0,1,2,3,8800.0,2
36,67300.0,1,2,2,3,2,2,3,3,19800.0,0
35,122000.0,2,2,1,3,1,0,0,2,26100.0,2
60,55300.0,2,0,0,2,2,1,0,2,11500.0,0
61,83700.0,2,0,0,0,0,1,3,1,2900.0,0
25,64200.0,2,1,2,3,0,2,0,2,18300.0,2
23,23100.0,1,0,1,3,2,2,2,2,3000.0,0
38,85800.0,2,0,1,0,2,1,3,1,2200.0,0
68,63600.0,2,1,2,1,2,2,2,2,10200.0,2
48,72500.0,2,0,2,0,2,0,0,2,20400.0,0
57,75400.0,2,0,1,3,0,2,0,2,15000.0,0
44,29500.0,1,0,2,2,2,2,3,3,7900.0,0
61,87800.0,1,2,2,2,1,1,2,2,12600.0,0
58,112600.0,1,0,0,0,1,1,0,4,3200.0,0
32,129400.0,2,2,1,1,1,1,0,2,36600.0,2
36,43100.0,2,1,2,0,1,1,0,3,9800.0,2
22,10000.0,1,1,0,3,2,1,0,4,600.0,4
34,60200.0,1,2,2,1,1,2,2,2,12200.0,3
50,42800.0,0,0,2,1,2,0,2,2,7700.0,2
38,44000.0,1,1,2,3,2,2,1,2,12500.0,0
37,47300.0,2,2,2,3,0,1,3,3,9300.0,2
21,83300.0,2,0,2,1,2,1,0,2,11600.0,0
45,99300.0,2,0,0,0,0,0,0,2,25400.0,0
57,51200.0,1,2,2,3,2,1,0,3,10000.0,1
22,12400.0,1,1,0,3,0,1,0,2,3700.0,2
67,102900.0,1,0,0,1,0,1,0,4,1600.0,0
34,55100.0,0,1,1,2,2,2,0,2,6100.0,1
33,29800.0,2,0,2,2,0,2,0,2,6200.0,0
31,122400.0,1,0,2,2,0,1,2,3,33100.0,0
37,147200.0,1,2,0,3,1,1,3,3,43100.0,1
58,32200.0,2,1,2,1,0,0,0,2,9300.0,2
54,45500.0,2,0,1,0,1,2,0,1,3200.0,0
31,66400.0,2,1,1,0,1,0,0,3,12300.0,2
49,58000.0,2,1,2,0,1,1,3,1,2900.0,2
45,113200.0,2,0,2,2,1,2,3,2,29500.0,0
35,46700.0,0,0,2,1,0,1,3,0,6900.0,1
31,51500.0,0,1,0,3,2,1,0,2,10900.0,4
35,33500.0,1,0,2,0,0,1,2,0,5800.0,0
54,89600.0,1,0,1,1,0,2,3,4,2900.0,0
41,20400.0,1,0,2,1,2,0,0,4,2100.0,0
28,63100.0,1,1,2,3,1,0,0,3,15300.0,3
52,81500.0,2,1,2,3,1,0,3,4,3200.0,2
68,101000.0,2,1,1,1,0,0,0,3,25600.0,2
63,54600.0,1,2,2,0,0,2,0,3,9800.0,1
30,69700.0,0,1,0,0,2,1,0,2,10300.0,0
41,74300.0,2,0,2,0,2,2,2,4,1800.0,0
48,18100.0,2,2,0,1,2,1,0,1,900.0,2
44,91800.0,2,0,1,3,2,2,0,0,22800.0,0
52,63600.0,0,1,0,0,2,1,1,2,12300.0,4
42,84800.0,2,1,0,3,1,2,0,0,21300.0,2
27,19400.0,2,1,0,3,0,1,3,4,4800.0,2
25,66900.0,2,0,2,1,2,1,0,2,14900.0,0
55,39400.0,2,0,0,0,1,2,2,1,4200.0,0
34,62200.0,2,0,2,1,1,1,3,0,11700.0,0
41,86300.0,1,1,0,1,1,2,2,3,16900.0,1
39,63300.0,1,2,0,2,0,1,0,2,17100.0,1
27,17700.0,1,1,2,2,1,0,1,1,1100.0,4
33,65400.0,2,1,1,0,2,2,0,2,9900.0,2
62,83900.0,2,1,0,2,0,0,2,3,18900.0,2
61,111300.0,2,0,2,3,2,1,0,2,24800.0,0
46,75000.0,2,1,1,1,0,1,0,2,10100.0,2
28,17900.0,1,2,2,3,2,2,3,2,5100.0,3
57,80100.0,1,2,0,1,1,1,3,2,20400.0,4
24,69100.0,1,1,2,3,0,0,0,2,10900.0,2
68,47500.0,0,1,0,1,1,1,3,2,12200.0,2
50,28400.0,2,0,2,2,2,0,0,4,900.0,0
23,113500.0,2,0,0,1,0,1,1,2,29700.0,0
32,61000.0,2,0,2,3,1,0,0,2,15900.0,0
44,96200.0,2,0,1,1,0,2,0,1,2700.0,0
21,64400.0,2,0,1,1,1,1,0,2,12700.0,0
63,63000.0,2,1,2,2,1,2,3,2,13100.0,2
39,94900.0,2,2,2,3,0,1,0,1,1900.0,2
65,34600.0,1,0,2,0,0,1,3,2,8000.0,0
37,93200.0,2,1,1,1,1,0,0,4,2000.0,2
42,73600.0,0,2,1,2,1,0,0,3,10300.0,4
42,130400.0,1,2,0,2,0,0,0,2,36000.0,4
27,39400.0,0,0,0,2,1,1,0,4,3000.0,0
51,47500.0,1,2,0,0,0,1,2,3,13600.0,2
33,110400.0,2,0,2,3,1,1,2,3,21100.0,0
38,55600.0,1,2,1,3,0,2,2,2,15400.0,0
45,66200.0,0,2,0,3,0,1,1,3,8600.0,0
66,97200.0,2,0,0,1,2,2,0,4,2300.0,0
39,51900.0,2,0,2,0,0,1,0,2,5200.0,0
52,99000.0,2,1,0,3,1,0,0,2,22500.0,2
41,124900.0,0,0,2,0,2,2,0,3,36100.0,3
31,89000.0,2,2,2,3,1,1,0,1,2400.0,2
64,112200.0,2,0,0,3,0,2,0,3,13400.0,0
34,107400.0,2,1,0,0,0,1,0,2,17500.0,2
26,51500.0,1,2,0,1,0,1,2,2,5200.0,2
65,81300.0,1,0,1,3,2,2,1,1,1600.0,0
25,55900.0,1,1,2,0,0,0,2,0,12800.0,2
52,58800.0,1,2,2,1,1,1,0,4,2400.0,4
23,66900.0,1,1,2,3,1,2,2,2,7900.0,3
63,132000.0,0,1,2,3,2,1,0,2,16500.0,3
42,88200.0,2,2,2,2,2,2,3,2,25300.0,2
37,68500.0,1,2,2,2,1,0,0,2,11900.0,0
64,116700.0,2,1,2,2,2,1,0,3,26300.0,2
58,53000.0,2,2,0,3,2,2,0,2,15300.0,2
61,88800.0,2,0,2,2,2,1,0,1,2500.0,0
31,34100.0,2,1,1,1,0,0,0,2,8300.0,2
68,69800.0,1,0,1,2,2,0,0,3,9600.0,0
54,104000.0,1,2,1,3,1,1,0,2,13100.0,0
59,52700.0,0,2,2,3,0,2,0,2,12300.0,0
50,29200.0,2,1,2,3,2,0,0,1,1000.0,2
50,53400.0,1,2,0,3,2,1,0,2,8400.0,2
65,92100.0,0,1,2,3,2,2,0,0,23400.0,4
38,122700.0,0,1,2,0,2,1,0,2,23200.0,2
44,152700.0,0,2,2,3,2,1,3,2,30900.0,1
63,83200.0,0,2,1,2,2,2,2,2,23900.0,4
62,97900.0,2,2,1,2,1,1,3,2,25300.0,2
22,91800.0,2,0,0,0,1,0,0,2,9200.0,0
31,73000.0,2,2,2,0,2,2,3,1,2800.0,2
62,72400.0,1,0,0,0,0,0,0,1,2700.0,0
20,72100.0,2,2,0,2,1,0,0,2,16100.0,2
20,88300.0,2,2,2,3,0,2,0,2,15700.0,2
25,53200.0,1,1,1,2,0,2,3,2,13300.0,2
57,42300.0,1,1,0,0,2,0,0,3,7900.0,4
33,106800.0,1,1,2,1,0,1,3,0,27600.0,2
55,89700.0,0,0,2,2,2,1,3,2,18400.0,4
51,38800.0,0,0,2,1,2,1,0,2,10000.0,1
30,84200.0,2,2,0,1,0,1,3,3,22400.0,2
27,212300.0,1,1,2,0,2,2,0,2,35400.0,3
63,90000.0,1,2,2,0,1,1,3,3,20400.0,1
64,97600.0,1,2,2,0,0,0,0,2,23100.0,1
69,66400.0,2,1,0,3,1,2,1,2,7800.0,2
46,118200.0,0,0,2,2,2,1,3,4,3000.0,3
41,92800.0,1,1,2,0,0,1,2,3,24900.0,2
30,36300.0,2,1,1,3,2,0,2,4,2200.0,2
30,10000.0,1,0,0,3,2,2,3,3,2100.0,0
35,113000.0,2,2,2,0,1,2,0,1,4500.0,2
58,68800.0,0,0,0,3,0,0,3,0,16500.0,1
51,89600.0,2,2,0,2,0,0,0,2,17900.0,2
48,88400.0,2,2,1,0,1,0,2,1,2400.0,2
23,111100.0,0,0,0,3,1,0,3,1,1400.0,3
29,84200.0,2,0,0,3,0,2,2,2,12500.0,0
44,87900.0,0,0,0,2,0,2,3,2,21400.0,3
20,36700.0,2,2,0,2,2,2,3,4,1700.0,2
59,42900.0,2,2,0,3,1,0,3,4,500.0,2
41,90900.0,1,1,1,3,0,1,3,2,17200.0,3
63,116700.0,2,2,2,2,1,2,0,2,28200.0,2
43,81400.0,1,1,0,0,0,1,2,2,15700.0,0
26,95300.0,2,1,1,3,2,2,0,2,25600.0,2
44,38800.0,2,2,1,2,0,0,0,2,11500.0,2
23,108700.0,2,1,0,0,0,2,0,2,31200.0,2
54,71100.0,2,1,1,3,2,1,2,3,7700.0,2
65,142900.0,2,2,0,0,0,2,0,0,29200.0,2
58,29800.0,2,1,2,3,1,1,0,2,6100.0,2
55,46700.0,0,1,0,3,0,1,0,3,5200.0,2
44,97100.0,2,2,1,3,2,1,2,1,2400.0,2
66,27600.0,0,2,2,0,1,0,1,2,8100.0,2
51,97400.0,2,1,0,3,2,0,0,1,1100.0,2
25,52100.0,2,1,2,3,1,2,0,2,9000.0,2
24,33700.0,0,0,0,2,2,0,3,2,9500.0,1
48,95400.0,1,1,0,1,0,2,2,3,26200.0,2
40,41900.0,1,1,0,0,2,2,3,3,10700.0,3
36,20600.0,0,0,1,3,0,0,3,2,5600.0,1
21,26700.0,0,0,0,3,0,1,2,4,1200.0,3
69,58500.0,2,1,2,3,0,2,3,0,14100.0,2
28,70400.0,1,0,0,3,2,2,2,4,2700.0,0
38,45400.0,1,1,2,1,2,2,2,4,1500.0,3
58,98400.0,1,0,2,1,2,1,0,0,13600.0,0
51,11600.0,1,2,1,0,2,0,0,0,1200.0,4
24,101800.0,0,0,0,0,0,0,0,3,15700.0,3
60,68700.0,2,1,0,2,2,1,0,3,9600.0,2
54,36300.0,2,2,1,3,0,0,0,4,1100.0,2
33,44200.0,1,0,2,0,2,0,1,2,8500.0,0
54,61000.0,2,2,0,1,0,2,0,1,1700.0,2
20,78400.0,2,1,2,1,1,1,0,2,16500.0,2
54,96400.0,2,2,0,0,1,2,1,2,13800.0,2
51,61700.0,2,1,0,3,0,0,2,2,15300.0,2
52,91000.0,0,1,0,0,0,0,0,0,25700.0,0
48,30200.0,2,2,2,0,2,1,0,1,3400.0,2
53,66100.0,0,1,1,0,1,1,2,2,14400.0,4
64,75900.0,1,1,1,2,0,0,0,4,2800.0,2
59,80100.0,0,2,2,3,2,1,0,3,22700.0,0
28,60300.0,1,1,1,1,1,1,3,3,7500.0,3
23,73000.0,2,2,2,2,0,2,3,0,10400.0,2
21,81500.0,2,1,2,3,2,2,0,3,21200.0,2
49,139500.0,2,1,2,1,0,1,2,2,39600.0,2
22,78100.0,1,1,0,2,0,0,0,0,11700.0,1
28,43700.0,2,2,2,1,2,0,3,2,11400.0,2
45,64100.0,0,1,1,2,2,0,2,2,11000.0,4
54,61500.0,0,1,2,0,1,1,3,2,10900.0,1
56,61300.0,2,1,2,2,1,1,0,0,14100.0,2
25,151300.0,1,0,0,3,2,2,0,2,35300.0,0
32,68100.0,2,1,2,2,2,0,0,2,11600.0,2
31,54000.0,2,2,2,3,0,2,3,1,2800.0,2
45,56600.0,1,2,1,0,1,0,0,2,14800.0,3
63,84200.0,1,2,0,3,0,1,0,2,21600.0,1
22,31100.0,2,1,1,0,2,0,0,4,1300.0,2
37,12700.0,2,2,2,3,0,0,0,4,1800.0,2
59,47700.0,1,0,0,3,0,1,0,2,10300.0,0
55,114300.0,2,1,2,0,2,1,3,2,34200.0,2
65,70300.0,1,0,0,0,1,1,0,0,15100.0,0
64,60700.0,0,1,2,1,2,1,3,2,16100.0,2
48,75800.0,1,0,0,3,2,2,3,2,9700.0,0
28,41800.0,2,0,0,2,2,2,0,2,9000.0,0
67,57200.0,2,2,0,1,1,1,0,2,16600.0,2
48,70200.0,2,2,2,0,2,1,3,3,15500.0,2
39,79800.0,2,2,1,0,1,1,0,4,4100.0,2
67,43900.0,2,2,0,0,1,0,0,3,12100.0,2
69,54400.0,2,0,1,1,0,0,3,2,13700.0,0
61,98400.0,1,1,0,0,0,0,3,2,22100.0,1
28,65200.0,2,1,1,1,0,2,3,2,9300.0,2
52,56500.0,2,2,2,1,2,0,0,4,1900.0,2
64,34800.0,2,1,1,1,2,1,1,4,1900.0,2
50,74600.0,2,2,0,1,2,0,2,4,1700.0,2
54,65700.0,2,0,0,2,2,2,0,2,13800.0,0
46,48300.0,1,1,2,3,1,1,3,2,13600.0,2
43,98300.0,1,1,0,3,2,1,2,3,16600.0,0
39,10000.0,2,2,2,0,2,2,3,2,1400.0,2
45,59300.0,2,0,2,2,2,0,0,2,13900.0,0
40,48100.0,2,0,1,3,2,1,0,0,11200.0,0
42,55000.0,2,2,1,2,0,1,0,2,9100.0,2
37,89900.0,2,1,2,0,2,0,0,2,14700.0,2
22,61000.0,0,1,0,2,2,2,3,3,11400.0,2
37,99500.0,2,0,2,2,0,2,3,2,27100.0,0
24,126400.0,0,2,2,1,0,2,0,2,19600.0,2
62,27900.0,1,2,0,0,0,0,3,3,7300.0,4
46,49700.0,2,2,2,2,2,0,0,2,9200.0,2
29,53400.0,1,1,2,2,1,0,0,3,14300.0,2
54,86100.0,2,0,1,1,2,0,1,2,20300.0,0
45,42400.0,2,1,2,3,2,2,0,2,12200.0,2
60,47600.0,1,1,1,1,0,1,0,2,13100.0,1
54,106700.0,1,0,1,2,0,1,0,2,25100.0,0
63,96600.0,0,0,0,0,1,1,2,2,13600.0,1
48,140300.0,0,1,1,0,2,1,2,2,39600.0,4
43,103600.0,0,2,1,3,2,0,3,3,18300.0,4
32,61600.0,1,1,0,2,1,2,2,2,15700.0,3
57,102900.0,2,2,2,3,1,0,0,2,19300.0,2
63,108700.0,0,2,2,1,0,2,0,2,17200.0,1
31,73900.0,1,2,2,0,2,1,0,4,1700.0,1
63,88100.0,1,2,1,3,2,2,0,2,15400.0,0
53,68200.0,1,2,2,2,1,1,2,4,2200.0,3
46,62100.0,2,2,0,1,0,1,3,3,9700.0,2
49,47800.0,0,0,2,3,1,2,0,2,5500.0,4
36,97800.0,0,0,0,2,0,2,0,3,26100.0,2
33,69000.0,2,0,0,2,0,0,2,3,12600.0,0
33,141200.0,1,2,0,2,0,2,0,2,19300.0,2
50,87900.0,2,2,2,3,1,0,0,2,24100.0,2
24,89500.0,2,1,0,0,0,1,3,3,14000.0,2
64,20000.0,0,1,0,1,0,2,3,4,3000.0,4
66,58200.0,1,1,2,0,0,0,0,1,1600.0,0
69,23600.0,2,1,0,2,0,1,0,2,5700.0,2
58,90600.0,2,2,1,3,2,1,1,1,1200.0,2
56,106600.0,2,0,2,0,0,2,3,2,28200.0,0
28,93700.0,0,2,2,0,0,0,3,3,21800.0,1
26,88000.0,2,0,0,2,1,2,0,0,11500.0,0
27,71400.0,1,2,2,0,1,2,0,0,17000.0,3
22,111100.0,0,2,1,2,1,1,0,2,31900.0,1
61,111800.0,2,2,1,3,2,1,0,2,29800.0,2
41,64200.0,1,2,2,2,2,2,0,2,19000.0,0
20,10000.0,2,2,1,3,0,0,3,2,2400.0,2
38,88500.0,2,2,0,1,0,1,2,1,2700.0,2
40,54900.0,1,2,1,2,1,1,0,1,2600.0,1
20,106700.0,2,2,2,0,0,0,1,2,20200.0,2
68,100900.0,0,2,2,2,0,2,3,4,600.0,3
50,31100.0,2,2,0,3,0,1,0,2,3400.0,2
33,114000.0,1,0,0,0,0,1,2,2,29100.0,0
38,36700.0,1,0,0,3,2,0,0,4,1900.0,0
36,63900.0,1,0,0,1,1,1,0,2,12700.0,0
36,104800.0,1,0,2,2,1,1,0,2,11400.0,0
41,109100.0,1,0,2,0,0,1,0,1,3700.0,0
63,61800.0,2,2,2,2,0,0,0,4,2100.0,2
26,131300.0,1,2,0,2,2,2,0,0,23000.0,0
42,20300.0,2,0,0,2,0,0,0,2,4700.0,0
60,57100.0,2,0,1,1,0,1,3,2,12500.0,0
42,68700.0,1,2,0,1,0,0,0,2,19300.0,2
51,100500.0,1,2,1,2,1,0,2,0,17500.0,3
58,117600.0,2,2,0,2,0,1,0,2,19900.0,2
28,75200.0,0,2,0,1,2,0,3,4,3400.0,1
22,80000.0,1,0,0,2,0,0,3,2,9100.0,0
57,45700.0,1,1,0,1,2,2,0,2,6800.0,1
41,115100.0,2,0,2,0,0,1,0,2,14100.0,0
66,99800.0,2,2,2,3,0,0,0,3,23100.0,2
20,69000.0,1,2,2,1,2,1,1,0,11800.0,1
20,11900.0,2,1,1,3,0,2,3,2,1800.0,2
54,139000.0,0,0,2,0,0,1,1,0,16900.0,2
36,39500.0,0,0,0,3,1,0,2,2,5500.0,4
20,133000.0,1,0,2,3,1,1,0,0,26800.0,0
22,71600.0,0,2,0,1,0,0,3,3,17500.0,1
49,45500.0,1,1,2,0,0,2,2,3,11500.0,0
47,28600.0,2,2,0,0,0,0,2,2,4600.0,2
40,149200.0,1,1,2,0,1,2,0,3,24300.0,0
27,50000.0,1,2,2,1,0,1,3,3,14500.0,3
23,72700.0,0,2,0,0,2,1,1,2,13500.0,3
33,60900.0,2,0,2,2,0,1,2,1,2800.0,0
21,65100.0,2,0,0,1,2,2,2,3,14900.0,0
45,51700.0,1,0,2,0,0,2,0,2,9200.0,0
54,42900.0,2,2,2,0,1,1,0,3,12000.0,2
69,14900.0,2,2,0,0,1,0,3,0,2800.0,2
20,125100.0,2,1,0,0,1,0,3,2,18700.0,2
47,34200.0,2,2,2,1,2,2,0,2,3900.0,2
25,112000.0,2,2,2,0,0,2,0,2,16600.0,2
56,64500.0,2,2,2,3,1,1,3,4,1400.0,2
41,55500.0,1,0,0,2,0,1,1,1,3400.0,0
40,91000.0,2,2,0,3,1,0,1,2,20900.0,2
48,73200.0,1,0,1,3,1,1,0,0,18100.0,0
21,91200.0,2,1,1,0,1,0,2,0,14500.0,2
67,47200.0,1,2,0,0,0,1,0,4,2800.0,4
56,76600.0,2,0,1,3,2,1,0,4,1000.0,0
64,35600.0,1,1,0,1,0,1,0,2,4800.0,0
68,56900.0,1,2,2,3,0,1,0,2,12100.0,3
58,47400.0,2,2,2,3,0,1,0,0,6300.0,2
41,72800.0,2,2,0,0,2,1,0,2,9600.0,2
43,46400.0,0,2,0,0,1,0,0,4,2900.0,3
55,61100.0,2,2,1,3,1,1,0,0,10400.0,2
48,115800.0,2,2,1,1,2,1,3,3,19800.0,2
47,73200.0,2,0,2,1,2,1,2,3,13200.0,0
55,67900.0,1,1,2,1,0,1,0,2,8600.0,4
35,117300.0,2,2,2,1,2,1,0,3,21400.0,2
35,45500.0,2,2,2,1,2,1,3,2,9500.0,2
46,103400.0,2,2,0,2,0,1,0,4,2900.0,2
26,36300.0,2,1,0,1,2,2,0,4,1200.0,2
48,49300.0,2,1,2,3,0,0,3,2,13300.0,2
21,71700.0,2,2,2,2,2,1,0,2,21500.0,2
36,90000.0,2,2,2,2,0,2,0,1,2800.0,2
20,31600.0,2,0,1,0,0,1,2,0,6900.0,0
25,37400.0,2,2,2,3,1,0,0,2,4300.0,2
20,53700.0,1,2,0,3,0,0,0,2,12800.0,4
46,88600.0,1,1,0,2,1,1,0,3,25200.0,3
49,61000.0,2,2,0,3,1,0,3,4,1400.0,2
34,29400.0,2,1,2,3,0,2,2,2,5000.0,2
26,59900.0,1,1,2,2,2,2,2,2,9000.0,2
25,10800.0,1,0,0,1,2,2,1,3,1600.0,0
39,88500.0,1,1,2,1,1,1,2,3,14400.0,2
38,76900.0,2,0,1,1,2,2,2,4,2400.0,0
64,56200.0,2,2,0,1,0,1,0,4,1200.0,2
55,67700.0,0,2,0,1,1,1,3,2,19200.0,4
51,60400.0,1,2,0,3,2,2,2,0,17700.0,4
57,70500.0,0,2,0,3,0,1,0,2,17800.0,2
35,46600.0,2,0,0,0,1,2,2,3,4900.0,0
31,116600.0,1,2,2,0,0,1,2,2,18300.0,4
53,80500.0,2,0,1,3,2,2,3,4,3000.0,0
34,80200.0,2,2,0,0,2,2,2,2,13900.0,2
41,72300.0,1,0,0,1,1,2,3,2,19900.0,0
27,116400.0,1,1,0,0,0,2,3,3,34200.0,4
43,65700.0,1,2,0,2,1,1,3,2,7600.0,0
61,86600.0,1,0,0,2,2,1,0,2,13000.0,0
20,67500.0,1,1,1,2,1,0,2,2,8000.0,1
39,68000.0,0,2,0,0,2,2,3,3,16400.0,0
28,58700.0,1,1,2,0,1,1,3,2,8400.0,3
25,78400.0,2,2,0,0,2,0,1,3,17400.0,2
21,31800.0,0,0,0,2,0,1,0,2,3600.0,2
47,66300.0,0,0,1,3,0,1,0,3,14400.0,1
66,77300.0,2,1,0,0,0,2,0,4,1200.0,2
64,84700.0,2,2,0,1,2,1,3,0,15300.0,2
35,94100.0,2,2,1,0,2,0,1,1,2000.0,2
63,68500.0,2,1,0,1,1,0,0,3,13300.0,2
56,111500.0,2,2,0,1,2,1,0,1,1600.0,2
49,54100.0,1,1,0,2,2,0,0,2,5800.0,4
56,54100.0,2,2,0,1,2,2,2,1,3500.0,2
34,37600.0,1,2,2,2,2,2,0,2,5500.0,4
59,136700.0,2,2,2,3,1,0,3,1,2200.0,2
20,42600.0,2,0,1,2,0,1,3,2,6500.0,0
46,24800.0,0,1,2,2,2,1,0,3,5900.0,0
44,59900.0,1,0,1,2,1,2,0,0,16500.0,0
36,87700.0,0,2,1,3,1,2,2,2,15500.0,4
33,46700.0,1,1,0,2,0,1,3,2,5600.0,4
43,43200.0,1,0,1,3,1,2,3,2,10900.0,0
40,87400.0,2,2,2,3,0,1,3,3,22800.0,2
45,70000.0,2,0,2,3,0,2,0,2,15300.0,0
59,146900.0,1,1,2,1,0,0,2,2,24000.0,0
59,123100.0,2,2,0,2,2,0,0,2,26700.0,2
27,92100.0,1,0,0,2,2,0,0,2,25600.0,0
40,131700.0,2,0,0,1,2,2,0,4,2700.0,0
24,119400.0,2,0,2,2,1,0,2,2,31200.0,0
32,81400.0,2,1,1,0,0,0,0,2,23400.0,2
35,58600.0,2,2,0,1,1,0,2,0,10600.0,2
67,59500.0,1,0,2,0,1,1,1,2,12000.0,0
32,17900.0,2,1,1,0,2,0,0,2,5000.0,2
51,66000.0,1,2,2,1,0,0,0,1,2700.0,2
54,39500.0,2,1,2,2,1,0,0,1,3300.0,2
21,53000.0,2,1,2,1,2,0,3,2,12800.0,2
36,61400.0,2,1,2,1,2,1,0,3,12100.0,2
53,94500.0,2,0,2,2,2,1,3,3,18600.0,0
22,52700.0,0,0,2,0,1,2,2,2,5800.0,0
30,122200.0,2,2,2,1,0,0,0,1,700.0,2
64,105600.0,1,1,0,1,1,1,0,0,18900.0,2
62,57000.0,0,0,2,1,2,1,0,2,16000.0,2
37,25500.0,1,1,2,1,2,1,3,2,2800.0,0
24,34400.0,1,2,2,0,0,1,0,0,7500.0,1
62,91000.0,0,1,0,2,0,0,0,2,24300.0,2
44,55900.0,2,0,0,2,0,2,3,4,2100.0,0
56,27900.0,0,2,2,1,1,2,0,2,3500.0,0
68,112200.0,1,1,1,1,0,1,0,2,32600.0,3
26,131700.0,2,0,2,1,0,1,2,2,37600.0,0
47,108500.0,0,2,2,1,0,1,2,2,18600.0,4
66,68200.0,2,1,2,2,0,1,3,2,8300.0,2
28,66200.0,1,2,2,3,0,1,0,1,1700.0,4
