age,income,risk_appetite,financial_goal,investment_knowledge,dependents,location_type,existing_investments,education_level,job_type,monthly_debt,recommended_strategy
44,29500.0,Low,Retirement,Intermediate,2,Urban,None,Master's,Self-employed,7900.0,Bonds
61,87800.0,Low,Wealth-building,Intermediate,2,Semi-urban,Some,High School,Salaried,12600.0,Bonds
58,112600.0,Low,Retirement,Beginner,0,Semi-urban,Some,Bachelor's,Student,3200.0,Bonds
32,129400.0,Medium,Wealth-building,Expert,1,Semi-urban,Some,Bachelor's,Salaried,36600.0,Mixed
36,43100.0,Medium,Short-term profit,Intermediate,0,Semi-urban,Some,Bachelor's,Self-employed,9800.0,Mixed
22,10000.0,Low,Short-term profit,Beginner,3,Urban,Some,Bachelor's,Student,600.0,Stocks
34,60200.0,Low,Wealth-building,Intermediate,1,Semi-urban,None,High School,Salaried,12200.0,Property
50,42800.0,High,Retirement,Intermediate,1,Urban,Diverse,High School,Salaried,7700.0,Mixed
38,44000.0,Low,Short-term profit,Intermediate,3,Urban,None,Doctorate,Salaried,12500.0,Bonds
37,47300.0,Medium,Wealth-building,Intermediate,3,Rural,Some,Master's,Self-employed,9300.0,Mixed
21,83300.0,Medium,Retirement,Intermediate,1,Urban,Some,Bachelor's,Salaried,11600.0,Bonds
45,99300.0,Medium,Retirement,Beginner,0,Rural,Diverse,Bachelor's,Salaried,25400.0,Bonds
57,51200.0,Low,Wealth-building,Intermediate,3,Urban,Some,Bachelor's,Self-employed,10000.0,Crypto
22,12400.0,Low,Short-term profit,Beginner,3,Rural,Some,Bachelor's,Salaried,3700.0,Mixed
67,102900.0,Low,Retirement,Beginner,1,Rural,Some,Bachelor's,Student,1600.0,Bonds
34,55100.0,High,Short-term profit,Expert,2,Urban,None,Bachelor's,Salaried,6100.0,Crypto
33,29800.0,Medium,Retirement,Intermediate,2,Rural,None,Bachelor's,Salaried,6200.0,Bonds
31,122400.0,Low,Retirement,Intermediate,2,Rural,Some,High School,Self-employed,33100.0,Bonds
37,147200.0,Low,Wealth-building,Beginner,3,Semi-urban,Some,Master's,Self-employed,43100.0,Crypto
58,32200.0,Medium,Short-term profit,Intermediate,1,Rural,Diverse,Bachelor's,Salaried,9300.0,Mixed
54,45500.0,Medium,Retirement,Expert,0,Semi-urban,None,Bachelor's,Retired,3200.0,Bonds
31,66400.0,Medium,Short-term profit,Expert,0,Semi-urban,Diverse,Bachelor's,Self-employed,12300.0,Mixed
49,58000.0,Medium,Short-term profit,Intermediate,0,Semi-urban,Some,Master's,Retired,2900.0,Mixed
45,113200.0,Medium,Retirement,Intermediate,2,Semi-urban,None,Master's,Salaried,29500.0,Bonds
35,46700.0,High,Retirement,Intermediate,1,Rural,Some,Master's,Freelancer,6900.0,Crypto
31,51500.0,High,Short-term profit,Beginner,3,Urban,Some,Bachelor's,Salaried,10900.0,Stocks
35,33500.0,Low,Retirement,Intermediate,0,Rural,Some,High School,Freelancer,5800.0,Bonds
54,89600.0,Low,Retirement,Expert,1,Rural,None,Master's,Student,2900.0,Bonds
41,20400.0,Low,Retirement,Intermediate,1,Urban,Diverse,Bachelor's,Student,2100.0,Bonds
28,63100.0,Low,Short-term profit,Intermediate,3,Semi-urban,Diverse,Bachelor's,Self-employed,15300.0,Property
52,81500.0,Medium,Short-term profit,Intermediate,3,Semi-urban,Diverse,Master's,Student,3200.0,Mixed
68,101000.0,Medium,Short-term profit,Expert,1,Rural,Diverse,Bachelor's,Self-employed,25600.0,Mixed
63,54600.0,Low,Wealth-building,Intermediate,0,Rural,None,Bachelor's,Self-employed,9800.0,Crypto
30,69700.0,High,Short-term profit,Beginner,0,Urban,Some,Bachelor's,Salaried,10300.0,Bonds
41,74300.0,Medium,Retirement,Intermediate,0,Urban,None,High School,Student,1800.0,Bonds
48,18100.0,Medium,Wealth-building,Beginner,1,Urban,Some,Bachelor's,Retired,900.0,Mixed
44,91800.0,Medium,Retirement,Expert,3,Urban,None,Bachelor's,Freelancer,22800.0,Bonds
52,63600.0,High,Short-term profit,Beginner,0,Urban,Some,Doctorate,Salaried,12300.0,Stocks
42,84800.0,Medium,Short-term profit,Beginner,3,Semi-urban,None,Bachelor's,Freelancer,21300.0,Mixed
27,19400.0,Medium,Short-term profit,Beginner,3,Rural,Some,Master's,Student,4800.0,Mixed
25,66900.0,Medium,Retirement,Intermediate,1,Urban,Some,Bachelor's,Salaried,14900.0,Bonds
55,39400.0,Medium,Retirement,Beginner,0,Semi-urban,None,High School,Retired,4200.0,Bonds
34,62200.0,Medium,Retirement,Intermediate,1,Semi-urban,Some,Master's,Freelancer,11700.0,Bonds
41,86300.0,Low,Short-term profit,Beginner,1,Semi-urban,None,High School,Self-employed,16900.0,Crypto
39,63300.0,Low,Wealth-building,Beginner,2,Rural,Some,Bachelor's,Salaried,17100.0,Crypto
27,17700.0,Low,Short-term profit,Intermediate,2,Semi-urban,Diverse,Doctorate,Retired,1100.0,Stocks
33,65400.0,Medium,Short-term profit,Expert,0,Urban,None,Bachelor's,Salaried,9900.0,Mixed
62,83900.0,Medium,Short-term profit,Beginner,2,Rural,Diverse,High School,Self-employed,18900.0,Mixed
61,111300.0,Medium,Retirement,Intermediate,3,Urban,Some,Bachelor's,Salaried,24800.0,Bonds
46,75000.0,Medium,Short-term profit,Expert,1,Rural,Some,Bachelor's,Salaried,10100.0,Mixed
28,17900.0,Low,Wealth-building,Intermediate,3,Urban,None,Master's,Salaried,5100.0,Property
57,80100.0,Low,Wealth-building,Beginner,1,Semi-urban,Some,Master's,Salaried,20400.0,Stocks
24,69100.0,Low,Short-term profit,Intermediate,3,Rural,Diverse,Bachelor's,Salaried,10900.0,Mixed
68,47500.0,High,Short-term profit,Beginner,1,Semi-urban,Some,Master's,Salaried,12200.0,Mixed
50,28400.0,Medium,Retirement,Intermediate,2,Urban,Diverse,Bachelor's,Student,900.0,Bonds
23,113500.0,Medium,Retirement,Beginner,1,Rural,Some,Doctorate,Salaried,29700.0,Bonds
32,61000.0,Medium,Retirement,Intermediate,3,Semi-urban,Diverse,Bachelor's,Salaried,15900.0,Bonds
44,96200.0,Medium,Retirement,Expert,1,Rural,None,Bachelor's,Retired,2700.0,Bonds
21,64400.0,Medium,Retirement,Expert,1,Semi-urban,Some,Bachelor's,Salaried,12700.0,Bonds
63,63000.0,Medium,Short-term profit,Intermediate,2,Semi-urban,None,Master's,Salaried,13100.0,Mixed
39,94900.0,Medium,Wealth-building,Intermediate,3,Rural,Some,Bachelor's,Retired,1900.0,Mixed
65,34600.0,Low,Retirement,Intermediate,0,Rural,Some,Master's,Salaried,8000.0,Bonds
37,93200.0,Medium,Short-term profit,Expert,1,Semi-urban,Diverse,Bachelor's,Student,2000.0,Mixed
42,73600.0,High,Wealth-building,Expert,2,Semi-urban,Diverse,Bachelor's,Self-employed,10300.0,Stocks
42,130400.0,Low,Wealth-building,Beginner,2,Rural,Diverse,Bachelor's,Salaried,36000.0,Stocks
27,39400.0,High,Retirement,Beginner,2,Semi-urban,Some,Bachelor's,Student,3000.0,Bonds
51,47500.0,Low,Wealth-building,Beginner,0,Rural,Some,High School,Self-employed,13600.0,Mixed
33,110400.0,Medium,Retirement,Intermediate,3,Semi-urban,Some,High School,Self-employed,21100.0,Bonds
38,55600.0,Low,Wealth-building,Expert,3,Rural,None,High School,Salaried,15400.0,Bonds
45,66200.0,High,Wealth-building,Beginner,3,Rural,Some,Doctorate,Self-employed,8600.0,Bonds
66,97200.0,Medium,Retirement,Beginner,1,Urban,None,Bachelor's,Student,2300.0,Bonds
39,51900.0,Medium,Retirement,Intermediate,0,Rural,Some,Bachelor's,Salaried,5200.0,Bonds
52,99000.0,Medium,Short-term profit,Beginner,3,Semi-urban,Diverse,Bachelor's,Salaried,22500.0,Mixed
41,124900.0,High,Retirement,Intermediate,0,Urban,None,Bachelor's,Self-employed,36100.0,Property
31,89000.0,Medium,Wealth-building,Intermediate,3,Semi-urban,Some,Bachelor's,Retired,2400.0,Mixed
64,112200.0,Medium,Retirement,Beginner,3,Rural,None,Bachelor's,Self-employed,13400.0,Bonds
34,107400.0,Medium,Short-term profit,Beginner,0,Rural,Some,Bachelor's,Salaried,17500.0,Mixed
26,51500.0,Low,Wealth-building,Beginner,1,Rural,Some,High School,Salaried,5200.0,Mixed
65,81300.0,Low,Retirement,Expert,3,Urban,None,Doctorate,Retired,1600.0,Bonds
25,55900.0,Low,Short-term profit,Intermediate,0,Rural,Diverse,High School,Freelancer,12800.0,Mixed
52,58800.0,Low,Wealth-building,Intermediate,1,Semi-urban,Some,Bachelor's,Student,2400.0,Stocks
23,66900.0,Low,Short-term profit,Intermediate,3,Semi-urban,None,High School,Salaried,7900.0,Property
63,132000.0,High,Short-term profit,Intermediate,3,Urban,Some,Bachelor's,Salaried,16500.0,Property
42,88200.0,Medium,Wealth-building,Intermediate,2,Urban,None,Master's,Salaried,25300.0,Mixed
37,68500.0,Low,Wealth-building,Intermediate,2,Semi-urban,Diverse,Bachelor's,Salaried,11900.0,Bonds
64,116700.0,Medium,Short-term profit,Intermediate,2,Urban,Some,Bachelor's,Self-employed,26300.0,Mixed
58,53000.0,Medium,Wealth-building,Beginner,3,Urban,None,Bachelor's,Salaried,15300.0,Mixed
61,88800.0,Medium,Retirement,Intermediate,2,Urban,Some,Bachelor's,Retired,2500.0,Bonds
31,34100.0,Medium,Short-term profit,Expert,1,Rural,Diverse,Bachelor's,Salaried,8300.0,Mixed
68,69800.0,Low,Retirement,Expert,2,Urban,Diverse,Bachelor's,Self-employed,9600.0,Bonds
54,104000.0,Low,Wealth-building,Expert,3,Semi-urban,Some,Bachelor's,Salaried,13100.0,Bonds
59,52700.0,High,Wealth-building,Intermediate,3,Rural,None,Bachelor's,Salaried,12300.0,Bonds
50,29200.0,Medium,Short-term profit,Intermediate,3,Urban,Diverse,Bachelor's,Retired,1000.0,Mixed
50,53400.0,Low,Wealth-building,Beginner,3,Urban,Some,Bachelor's,Salaried,8400.0,Mixed
65,92100.0,High,Short-term profit,Intermediate,3,Urban,None,Bachelor's,Freelancer,23400.0,Stocks
38,122700.0,High,Short-term profit,Intermediate,0,Urban,Some,Bachelor's,Salaried,23200.0,Mixed
44,152700.0,High,Wealth-building,Intermediate,3,Urban,Some,Master's,Salaried,30900.0,Crypto
63,83200.0,High,Wealth-building,Expert,2,Urban,None,High School,Salaried,23900.0,Stocks
62,97900.0,Medium,Wealth-building,Expert,2,Semi-urban,Some,Master's,Salaried,25300.0,Mixed
22,91800.0,Medium,Retirement,Beginner,0,Semi-urban,Diverse,Bachelor's,Salaried,9200.0,Bonds
31,73000.0,Medium,Wealth-building,Intermediate,0,Urban,None,Master's,Retired,2800.0,Mixed
62,72400.0,Low,Retirement,Beginner,0,Rural,Diverse,Bachelor's,Retired,2700.0,Bonds
20,72100.0,Medium,Wealth-building,Beginner,2,Semi-urban,Diverse,Bachelor's,Salaried,16100.0,Mixed
20,88300.0,Medium,Wealth-building,Intermediate,3,Rural,None,Bachelor's,Salaried,15700.0,Mixed
25,53200.0,Low,Short-term profit,Expert,2,Rural,None,Master's,Salaried,13300.0,Mixed
57,42300.0,Low,Short-term profit,Beginner,0,Urban,Diverse,Bachelor's,Self-employed,7900.0,Stocks
33,106800.0,Low,Short-term profit,Intermediate,1,Rural,Some,Master's,Freelancer,27600.0,Mixed
55,89700.0,High,Retirement,Intermediate,2,Urban,Some,Master's,Salaried,18400.0,Stocks
51,38800.0,High,Retirement,Intermediate,1,Urban,Some,Bachelor's,Salaried,10000.0,Crypto
30,84200.0,Medium,Wealth-building,Beginner,1,Rural,Some,Master's,Self-employed,22400.0,Mixed
27,212300.0,Low,Short-term profit,Intermediate,0,Urban,None,Bachelor's,Salaried,35400.0,Property
63,90000.0,Low,Wealth-building,Intermediate,0,Semi-urban,Some,Master's,Self-employed,20400.0,Crypto
64,97600.0,Low,Wealth-building,Intermediate,0,Rural,Diverse,Bachelor's,Salaried,23100.0,Crypto
69,66400.0,Medium,Short-term profit,Beginner,3,Semi-urban,None,Doctorate,Salaried,7800.0,Mixed
46,118200.0,High,Retirement,Intermediate,2,Urban,Some,Master's,Student,3000.0,Property
41,92800.0,Low,Short-term profit,Intermediate,0,Rural,Some,High School,Self-employed,24900.0,Mixed
30,36300.0,Medium,Short-term profit,Expert,3,Urban,Diverse,High School,Student,2200.0,Mixed
30,10000.0,Low,Retirement,Beginner,3,Urban,None,Master's,Self-employed,2100.0,Bonds
35,113000.0,Medium,Wealth-building,Intermediate,0,Semi-urban,None,Bachelor's,Retired,4500.0,Mixed
58,68800.0,High,Retirement,Beginner,3,Rural,Diverse,Master's,Freelancer,16500.0,Crypto
51,89600.0,Medium,Wealth-building,Beginner,2,Rural,Diverse,Bachelor's,Salaried,17900.0,Mixed
48,88400.0,Medium,Wealth-building,Expert,0,Semi-urban,Diverse,High School,Retired,2400.0,Mixed
23,111100.0,High,Retirement,Beginner,3,Semi-urban,Diverse,Master's,Retired,1400.0,Property
29,84200.0,Medium,Retirement,Beginner,3,Rural,None,High School,Salaried,12500.0,Bonds
44,87900.0,High,Retirement,Beginner,2,Rural,None,Master's,Salaried,21400.0,Property
20,36700.0,Medium,Wealth-building,Beginner,2,Urban,None,Master's,Student,1700.0,Mixed
59,42900.0,Medium,Wealth-building,Beginner,3,Semi-urban,Diverse,Master's,Student,500.0,Mixed
41,90900.0,Low,Short-term profit,Expert,3,Rural,Some,Master's,Salaried,17200.0,Property
63,116700.0,Medium,Wealth-building,Intermediate,2,Semi-urban,None,Bachelor's,Salaried,28200.0,Mixed
43,81400.0,Low,Short-term profit,Beginner,0,Rural,Some,High School,Salaried,15700.0,Bonds
26,95300.0,Medium,Short-term profit,Expert,3,Urban,None,Bachelor's,Salaried,25600.0,Mixed
44,38800.0,Medium,Wealth-building,Expert,2,Rural,Diverse,Bachelor's,Salaried,11500.0,Mixed
23,108700.0,Medium,Short-term profit,Beginner,0,Rural,None,Bachelor's,Salaried,31200.0,Mixed
54,71100.0,Medium,Short-term profit,Expert,3,Urban,Some,High School,Self-employed,7700.0,Mixed
65,142900.0,Medium,Wealth-building,Beginner,0,Rural,None,Bachelor's,Freelancer,29200.0,Mixed
58,29800.0,Medium,Short-term profit,Intermediate,3,Semi-urban,Some,Bachelor's,Salaried,6100.0,Mixed
55,46700.0,High,Short-term profit,Beginner,3,Rural,Some,Bachelor's,Self-employed,5200.0,Mixed
44,97100.0,Medium,Wealth-building,Expert,3,Urban,Some,High School,Retired,2400.0,Mixed
66,27600.0,High,Wealth-building,Intermediate,0,Semi-urban,Diverse,Doctorate,Salaried,8100.0,Mixed
51,97400.0,Medium,Short-term profit,Beginner,3,Urban,Diverse,Bachelor's,Retired,1100.0,Mixed
25,52100.0,Medium,Short-term profit,Intermediate,3,Semi-urban,None,Bachelor's,Salaried,9000.0,Mixed
24,33700.0,High,Retirement,Beginner,2,Urban,Diverse,Master's,Salaried,9500.0,Crypto
48,95400.0,Low,Short-term profit,Beginner,1,Rural,None,High School,Self-employed,26200.0,Mixed
40,41900.0,Low,Short-term profit,Beginner,0,Urban,None,Master's,Self-employed,10700.0,Property
36,20600.0,High,Retirement,Expert,3,Rural,Diverse,Master's,Salaried,5600.0,Crypto
21,26700.0,High,Retirement,Beginner,3,Rural,Some,High School,Student,1200.0,Property
69,58500.0,Medium,Short-term profit,Intermediate,3,Rural,None,Master's,Freelancer,14100.0,Mixed
28,70400.0,Low,Retirement,Beginner,3,Urban,None,High School,Student,2700.0,Bonds
38,45400.0,Low,Short-term profit,Intermediate,1,Urban,None,High School,Student,1500.0,Property
58,98400.0,Low,Retirement,Intermediate,1,Urban,Some,Bachelor's,Freelancer,13600.0,Bonds
51,11600.0,Low,Wealth-building,Expert,0,Urban,Diverse,Bachelor's,Freelancer,1200.0,Stocks
24,101800.0,High,Retirement,Beginner,0,Rural,Diverse,Bachelor's,Self-employed,15700.0,Property
60,68700.0,Medium,Short-term profit,Beginner,2,Urban,Some,Bachelor's,Self-employed,9600.0,Mixed
54,36300.0,Medium,Wealth-building,Expert,3,Rural,Diverse,Bachelor's,Student,1100.0,Mixed
33,44200.0,Low,Retirement,Intermediate,0,Urban,Diverse,Doctorate,Salaried,8500.0,Bonds
54,61000.0,Medium,Wealth-building,Beginner,1,Rural,None,Bachelor's,Retired,1700.0,Mixed
20,78400.0,Medium,Short-term profit,Intermediate,1,Semi-urban,Some,Bachelor's,Salaried,16500.0,Mixed
54,96400.0,Medium,Wealth-building,Beginner,0,Semi-urban,None,Doctorate,Salaried,13800.0,Mixed
51,61700.0,Medium,Short-term profit,Beginner,3,Rural,Diverse,High School,Salaried,15300.0,Mixed
52,91000.0,High,Short-term profit,Beginner,0,Rural,Diverse,Bachelor's,Freelancer,25700.0,Bonds
48,30200.0,Medium,Wealth-building,Intermediate,0,Urban,Some,Bachelor's,Retired,3400.0,Mixed
53,66100.0,High,Short-term profit,Expert,0,Semi-urban,Some,High School,Salaried,14400.0,Stocks
64,75900.0,Low,Short-term profit,Expert,2,Rural,Diverse,Bachelor's,Student,2800.0,Mixed
59,80100.0,High,Wealth-building,Intermediate,3,Urban,Some,Bachelor's,Self-employed,22700.0,Bonds
28,60300.0,Low,Short-term profit,Expert,1,Semi-urban,Some,Master's,Self-employed,7500.0,Property
23,73000.0,Medium,Wealth-building,Intermediate,2,Rural,None,Master's,Freelancer,10400.0,Mixed
21,81500.0,Medium,Short-term profit,Intermediate,3,Urban,None,Bachelor's,Self-employed,21200.0,Mixed
49,139500.0,Medium,Short-term profit,Intermediate,1,Rural,Some,High School,Salaried,39600.0,Mixed
22,78100.0,Low,Short-term profit,Beginner,2,Rural,Diverse,Bachelor's,Freelancer,11700.0,Crypto
28,43700.0,Medium,Wealth-building,Intermediate,1,Urban,Diverse,Master's,Salaried,11400.0,Mixed
45,64100.0,High,Short-term profit,Expert,2,Urban,Diverse,High School,Salaried,11000.0,Stocks
54,61500.0,High,Short-term profit,Intermediate,0,Semi-urban,Some,Master's,Salaried,10900.0,Crypto
56,61300.0,Medium,Short-term profit,Intermediate,2,Semi-urban,Some,Bachelor's,Freelancer,14100.0,Mixed
25,151300.0,Low,Retirement,Beginner,3,Urban,None,Bachelor's,Salaried,35300.0,Bonds
32,68100.0,Medium,Short-term profit,Intermediate,2,Urban,Diverse,Bachelor's,Salaried,11600.0,Mixed
31,54000.0,Medium,Wealth-building,Intermediate,3,Rural,None,Master's,Retired,2800.0,Mixed
45,56600.0,Low,Wealth-building,Expert,0,Semi-urban,Diverse,Bachelor's,Salaried,14800.0,Property
63,84200.0,Low,Wealth-building,Beginner,3,Rural,Some,Bachelor's,Salaried,21600.0,Crypto
22,31100.0,Medium,Short-term profit,Expert,0,Urban,Diverse,Bachelor's,Student,1300.0,Mixed
37,12700.0,Medium,Wealth-building,Intermediate,3,Rural,Diverse,Bachelor's,Student,1800.0,Mixed
59,47700.0,Low,Retirement,Beginner,3,Rural,Some,Bachelor's,Salaried,10300.0,Bonds
55,114300.0,Medium,Short-term profit,Intermediate,0,Urban,Some,Master's,Salaried,34200.0,Mixed
65,70300.0,Low,Retirement,Beginner,0,Semi-urban,Some,Bachelor's,Freelancer,15100.0,Bonds
64,60700.0,High,Short-term profit,Intermediate,1,Urban,Some,Master's,Salaried,16100.0,Mixed
48,75800.0,Low,Retirement,Beginner,3,Urban,None,Master's,Salaried,9700.0,Bonds
28,41800.0,Medium,Retirement,Beginner,2,Urban,None,Bachelor's,Salaried,9000.0,Bonds
67,57200.0,Medium,Wealth-building,Beginner,1,Semi-urban,Some,Bachelor's,Salaried,16600.0,Mixed
48,70200.0,Medium,Wealth-building,Intermediate,0,Urban,Some,Master's,Self-employed,15500.0,Mixed
39,79800.0,Medium,Wealth-building,Expert,0,Semi-urban,Some,Bachelor's,Student,4100.0,Mixed
67,43900.0,Medium,Wealth-building,Beginner,0,Semi-urban,Diverse,Bachelor's,Self-employed,12100.0,Mixed
69,54400.0,Medium,Retirement,Expert,1,Rural,Diverse,Master's,Salaried,13700.0,Bonds
61,98400.0,Low,Short-term profit,Beginner,0,Rural,Diverse,Master's,Salaried,22100.0,Crypto
28,65200.0,Medium,Short-term profit,Expert,1,Rural,None,Master's,Salaried,9300.0,Mixed
52,56500.0,Medium,Wealth-building,Intermediate,1,Urban,Diverse,Bachelor's,Student,1900.0,Mixed
64,34800.0,Medium,Short-term profit,Expert,1,Urban,Some,Doctorate,Student,1900.0,Mixed
50,74600.0,Medium,Wealth-building,Beginner,1,Urban,Diverse,High School,Student,1700.0,Mixed
54,65700.0,Medium,Retirement,Beginner,2,Urban,None,Bachelor's,Salaried,13800.0,Bonds
46,48300.0,Low,Short-term profit,Intermediate,3,Semi-urban,Some,Master's,Salaried,13600.0,Mixed
43,98300.0,Low,Short-term profit,Beginner,3,Urban,Some,High School,Self-employed,16600.0,Bonds
39,10000.0,Medium,Wealth-building,Intermediate,0,Urban,None,Master's,Salaried,1400.0,Mixed
45,59300.0,Medium,Retirement,Intermediate,2,Urban,Diverse,Bachelor's,Salaried,13900.0,Bonds
40,48100.0,Medium,Retirement,Expert,3,Urban,Some,Bachelor's,Freelancer,11200.0,Bonds
42,55000.0,Medium,Wealth-building,Expert,2,Rural,Some,Bachelor's,Salaried,9100.0,Mixed
37,89900.0,Medium,Short-term profit,Intermediate,0,Urban,Diverse,Bachelor's,Salaried,14700.0,Mixed
22,61000.0,High,Short-term profit,Beginner,2,Urban,None,Master's,Self-employed,11400.0,Mixed
37,99500.0,Medium,Retirement,Intermediate,2,Rural,None,Master's,Salaried,27100.0,Bonds
24,126400.0,High,Wealth-building,Intermediate,1,Rural,None,Bachelor's,Salaried,19600.0,Mixed
62,27900.0,Low,Wealth-building,Beginner,0,Rural,Diverse,Master's,Self-employed,7300.0,Stocks
46,49700.0,Medium,Wealth-building,Intermediate,2,Urban,Diverse,Bachelor's,Salaried,9200.0,Mixed
29,53400.0,Low,Short-term profit,Intermediate,2,Semi-urban,Diverse,Bachelor's,Self-employed,14300.0,Mixed
54,86100.0,Medium,Retirement,Expert,1,Urban,Diverse,Doctorate,Salaried,20300.0,Bonds
45,42400.0,Medium,Short-term profit,Intermediate,3,Urban,None,Bachelor's,Salaried,12200.0,Mixed
60,47600.0,Low,Short-term profit,Expert,1,Rural,Some,Bachelor's,Salaried,13100.0,Crypto
54,106700.0,Low,Retirement,Expert,2,Rural,Some,Bachelor's,Salaried,25100.0,Bonds
63,96600.0,High,Retirement,Beginner,0,Semi-urban,Some,High School,Salaried,13600.0,Crypto
48,140300.0,High,Short-term profit,Expert,0,Urban,Some,High School,Salaried,39600.0,Stocks
43,103600.0,High,Wealth-building,Expert,3,Urban,Diverse,Master's,Self-employed,18300.0,Stocks
32,61600.0,Low,Short-term profit,Beginner,2,Semi-urban,None,High School,Salaried,15700.0,Property
57,102900.0,Medium,Wealth-building,Intermediate,3,Semi-urban,Diverse,Bachelor's,Salaried,19300.0,Mixed
63,108700.0,High,Wealth-building,Intermediate,1,Rural,None,Bachelor's,Salaried,17200.0,Crypto
31,73900.0,Low,Wealth-building,Intermediate,0,Urban,Some,Bachelor's,Student,1700.0,Crypto
63,88100.0,Low,Wealth-building,Expert,3,Urban,None,Bachelor's,Salaried,15400.0,Bonds
53,68200.0,Low,Wealth-building,Intermediate,2,Semi-urban,Some,High School,Student,2200.0,Property
46,62100.0,Medium,Wealth-building,Beginner,1,Rural,Some,Master's,Self-employed,9700.0,Mixed
49,47800.0,High,Retirement,Intermediate,3,Semi-urban,None,Bachelor's,Salaried,5500.0,Stocks
36,97800.0,High,Retirement,Beginner,2,Rural,None,Bachelor's,Self-employed,26100.0,Mixed
33,69000.0,Medium,Retirement,Beginner,2,Rural,Diverse,High School,Self-employed,12600.0,Bonds
33,141200.0,Low,Wealth-building,Beginner,2,Rural,None,Bachelor's,Salaried,19300.0,Mixed
50,87900.0,Medium,Wealth-building,Intermediate,3,Semi-urban,Diverse,Bachelor's,Salaried,24100.0,Mixed
24,89500.0,Medium,Short-term profit,Beginner,0,Rural,Some,Master's,Self-employed,14000.0,Mixed
64,20000.0,High,Short-term profit,Beginner,1,Rural,None,Master's,Student,3000.0,Stocks
66,58200.0,Low,Short-term profit,Intermediate,0,Rural,Diverse,Bachelor's,Retired,1600.0,Bonds
69,23600.0,Medium,Short-term profit,Beginner,2,Rural,Some,Bachelor's,Salaried,5700.0,Mixed
58,90600.0,Medium,Wealth-building,Expert,3,Urban,Some,Doctorate,Retired,1200.0,Mixed
56,106600.0,Medium,Retirement,Intermediate,0,Rural,None,Master's,Salaried,28200.0,Bonds
28,93700.0,High,Wealth-building,Intermediate,0,Rural,Diverse,Master's,Self-employed,21800.0,Crypto
26,88000.0,Medium,Retirement,Beginner,2,Semi-urban,None,Bachelor's,Freelancer,11500.0,Bonds
27,71400.0,Low,Wealth-building,Intermediate,0,Semi-urban,None,Bachelor's,Freelancer,17000.0,Property
22,111100.0,High,Wealth-building,Expert,2,Semi-urban,Some,Bachelor's,Salaried,31900.0,Crypto
61,111800.0,Medium,Wealth-building,Expert,3,Urban,Some,Bachelor's,Salaried,29800.0,Mixed
41,64200.0,Low,Wealth-building,Intermediate,2,Urban,None,Bachelor's,Salaried,19000.0,Bonds
20,10000.0,Medium,Wealth-building,Expert,3,Rural,Diverse,Master's,Salaried,2400.0,Mixed
38,88500.0,Medium,Wealth-building,Beginner,1,Rural,Some,High School,Retired,2700.0,Mixed
40,54900.0,Low,Wealth-building,Expert,2,Semi-urban,Some,Bachelor's,Retired,2600.0,Crypto
20,106700.0,Medium,Wealth-building,Intermediate,0,Rural,Diverse,Doctorate,Salaried,20200.0,Mixed
68,100900.0,High,Wealth-building,Intermediate,2,Rural,None,Master's,Student,600.0,Property
50,31100.0,Medium,Wealth-building,Beginner,3,Rural,Some,Bachelor's,Salaried,3400.0,Mixed
33,114000.0,Low,Retirement,Beginner,0,Rural,Some,High School,Salaried,29100.0,Bonds
38,36700.0,Low,Retirement,Beginner,3,Urban,Diverse,Bachelor's,Student,1900.0,Bonds
36,63900.0,Low,Retirement,Beginner,1,Semi-urban,Some,Bachelor's,Salaried,12700.0,Bonds
36,104800.0,Low,Retirement,Intermediate,2,Semi-urban,Some,Bachelor's,Salaried,11400.0,Bonds
41,109100.0,Low,Retirement,Intermediate,0,Rural,Some,Bachelor's,Retired,3700.0,Bonds
63,61800.0,Medium,Wealth-building,Intermediate,2,Rural,Diverse,Bachelor's,Student,2100.0,Mixed
26,131300.0,Low,Wealth-building,Beginner,2,Urban,None,Bachelor's,Freelancer,23000.0,Bonds
42,20300.0,Medium,Retirement,Beginner,2,Rural,Diverse,Bachelor's,Salaried,4700.0,Bonds
60,57100.0,Medium,Retirement,Expert,1,Rural,Some,Master's,Salaried,12500.0,Bonds
42,68700.0,Low,Wealth-building,Beginner,1,Rural,Diverse,Bachelor's,Salaried,19300.0,Mixed
51,100500.0,Low,Wealth-building,Expert,2,Semi-urban,Diverse,High School,Freelancer,17500.0,Property
58,117600.0,Medium,Wealth-building,Beginner,2,Rural,Some,Bachelor's,Salaried,19900.0,Mixed
28,75200.0,High,Wealth-building,Beginner,1,Urban,Diverse,Master's,Student,3400.0,Crypto
22,80000.0,Low,Retirement,Beginner,2,Rural,Diverse,Master's,Salaried,9100.0,Bonds
57,45700.0,Low,Short-term profit,Beginner,1,Urban,None,Bachelor's,Salaried,6800.0,Crypto
41,115100.0,Medium,Retirement,Intermediate,0,Rural,Some,Bachelor's,Salaried,14100.0,Bonds
66,99800.0,Medium,Wealth-building,Intermediate,3,Rural,Diverse,Bachelor's,Self-employed,23100.0,Mixed
20,69000.0,Low,Wealth-building,Intermediate,1,Urban,Some,Doctorate,Freelancer,11800.0,Crypto
20,11900.0,Medium,Short-term profit,Expert,3,Rural,None,Master's,Salaried,1800.0,Mixed
